TrialLessonID;TimeTableID;PersonID;TrialLessonTypeID;DateTrialLesson;DateRequestedTrialLesson;isDeleted;isMoved
4289;1045;6110;4;01-09-16 14:51;28-08-16 14:51;NULL;NULL
4290;5;6111;5;01-09-16 17:30;28-08-16 17:30;NULL;NULL
4291;1045;6112;4;08-09-16 18:53;28-08-16 18:53;NULL;NULL
4292;1045;6113;5;01-09-16 21:25;28-08-16 21:25;NULL;NULL
4293;6;6114;5;06-09-16 22:26;28-08-16 22:26;NULL;NULL
4294;1044;6115;4;05-09-16 00:09;29-08-16 00:09;NULL;NULL
4296;1044;6073;4;29-08-16 06:38;29-08-16 06:38;NULL;NULL
4297;6;6116;5;30-08-16 08:40;29-08-16 08:40;NULL;NULL
4298;1044;6064;4;12-09-16 08:41;29-08-16 08:41;NULL;NULL
4300;1055;6117;5;30-08-16 09:44;29-08-16 09:44;NULL;NULL
4301;5;6118;3;01-09-16 09:55;29-08-16 09:55;NULL;NULL
4302;6;6071;1;06-09-16 10:17;29-08-16 10:17;NULL;05-09-16 07:36
4303;1056;6119;5;02-09-16 10:43;29-08-16 10:43;NULL;NULL
4304;5;6120;4;01-09-16 12:02;29-08-16 12:02;NULL;NULL
4305;5;6121;4;01-09-16 12:04;29-08-16 12:04;NULL;NULL
4306;3;6122;5;29-08-16 13:11;29-08-16 13:11;NULL;NULL
4307;1045;6123;3;01-09-16 16:00;29-08-16 16:00;NULL;NULL
4308;3;6041;5;05-09-16 16:07;29-08-16 16:07;NULL;NULL
4309;1044;6077;4;05-09-16 16:45;29-08-16 16:45;NULL;NULL
4310;6;6009;1;06-09-16 19:13;29-08-16 19:13;NULL;06-09-16 08:32
4311;5;6124;1;08-09-16 00:19;30-08-16 00:19;NULL;07-09-16 08:42
4312;3;6125;4;26-09-16 08:49;30-08-16 08:49;NULL;NULL
4313;6;6059;4;30-08-16 10:51;30-08-16 10:51;NULL;NULL
4314;5;6126;5;01-09-16 11:59;30-08-16 11:59;NULL;NULL
4315;1;6127;3;31-08-16 12:07;30-08-16 12:07;NULL;NULL
4316;1;6128;3;31-08-16 12:11;30-08-16 12:11;NULL;NULL
4317;1;6129;3;31-08-16 12:12;30-08-16 12:12;NULL;NULL
4318;5;6130;4;08-09-16 14:16;30-08-16 14:16;NULL;NULL
4319;1;6131;4;31-08-16 15:02;30-08-16 15:02;NULL;NULL
4320;2;6094;4;02-09-16 17:22;30-08-16 17:22;NULL;NULL
4321;1044;6132;5;12-09-16 18:23;30-08-16 18:23;NULL;NULL
4322;1045;6133;4;01-09-16 20:24;30-08-16 20:24;NULL;NULL
4323;3;4641;1;26-09-16 20:46;30-08-16 20:46;NULL;26-09-16 08:55
4324;7;6134;1;16-09-16 10:34;31-08-16 10:34;NULL;14-09-16 10:03
4325;1;6135;5;07-09-16 18:44;31-08-16 18:44;NULL;NULL
4326;2;6097;4;02-09-16 20:55;31-08-16 20:55;NULL;NULL
4327;1056;6136;3;02-09-16 21:16;31-08-16 21:16;NULL;NULL
4328;1044;6090;1;05-09-16 07:49;01-09-16 07:49;NULL;05-09-16 15:50
4329;1057;6043;5;01-09-16 08:50;01-09-16 08:50;NULL;NULL
4330;1045;6076;4;22-09-16 10:51;01-09-16 10:51;NULL;NULL
4331;7;6137;5;02-09-16 12:23;01-09-16 12:23;NULL;NULL
4332;1044;6089;1;05-09-16 14:07;01-09-16 14:07;NULL;05-09-16 15:48
4333;3;6080;5;19-09-16 14:12;01-09-16 14:12;NULL;15-09-16 18:25
Ik ben trouwens man....;;;;;;;
4334;1057;6138;5;08-09-16 19:46;01-09-16 19:46;NULL;NULL
4335;2;6140;1;23-09-16 23:48;01-09-16 23:48;NULL;02-09-16 05:39
4336;1;6140;2;14-09-16 05:39;02-09-16 05:39;09-09-16 20:36;NULL
4337;7;6141;5;16-09-16 11:44;02-09-16 11:44;NULL;15-09-16 08:44
4338;6;6068;1;06-09-16 16:49;02-09-16 16:49;NULL;06-09-16 15:11
4339;1057;6142;5;08-09-16 20:12;02-09-16 20:12;NULL;NULL
4340;1045;6143;3;22-09-16 17:41;03-09-16 17:41;NULL;NULL
Boksen;;;;;;;
4341;1;6144;5;07-09-16 19:35;03-09-16 19:35;NULL;NULL
4342;1;6145;5;07-09-16 10:44;04-09-16 10:44;NULL;07-09-16 11:27
Mail svp even het adres van de locatie in heerlen;;;;;;;
4343;1055;6146;5;06-09-16 11:19;04-09-16 11:19;NULL;05-09-16 12:29
4344;1;6147;3;07-09-16 11:58;04-09-16 11:58;NULL;NULL
4345;2;6148;5;09-09-16 14:06;04-09-16 14:06;NULL;NULL
4346;2;6148;5;09-09-16 14:06;04-09-16 14:06;05-09-16 13:39;NULL
4347;2;6148;5;09-09-16 14:06;04-09-16 14:06;NULL;NULL
4348;2;6148;5;09-09-16 14:06;04-09-16 14:06;05-09-16 13:39;NULL
4349;1045;6149;5;15-09-16 18:41;04-09-16 18:41;NULL;07-09-16 08:13
4350;5;6150;5;08-09-16 19:47;04-09-16 19:47;NULL;NULL
4351;1044;6151;1;26-09-16 06:59;05-09-16 06:59;NULL;26-09-16 08:42
4352;6;6071;1;13-09-16 07:36;05-09-16 07:36;NULL;12-09-16 13:11
4353;1056;6152;4;09-09-16 08:25;05-09-16 08:25;NULL;NULL
4354;1044;6153;3;12-09-16 08:46;05-09-16 08:46;NULL;NULL
4355;1056;6154;1;09-09-16 11:14;05-09-16 11:14;05-09-16 13:39;NULL
4356;1056;6154;3;09-09-16 11:14;05-09-16 11:14;NULL;NULL
4357;1056;6154;1;09-09-16 11:16;05-09-16 11:16;05-09-16 13:39;NULL
4358;1056;6154;1;09-09-16 11:16;05-09-16 11:16;05-09-16 13:39;NULL
4359;5;6155;1;08-09-16 11:46;05-09-16 11:46;NULL;06-09-16 08:59
4360;1056;6146;5;09-09-16 12:29;05-09-16 12:29;NULL;NULL
4361;1044;6156;5;05-09-16 12:56;05-09-16 12:56;NULL;NULL
4362;1044;6089;3;19-09-16 15:48;05-09-16 15:48;NULL;NULL
4363;1044;6090;3;19-09-16 15:50;05-09-16 15:50;NULL;NULL
4364;1045;6157;5;08-09-16 16:26;05-09-16 16:26;NULL;NULL
4365;3;6158;5;05-09-16 17:12;05-09-16 17:12;NULL;NULL
4366;1045;6159;5;08-09-16 18:48;05-09-16 18:48;NULL;NULL
4367;6;6009;4;13-09-16 08:32;06-09-16 08:32;NULL;NULL
4368;1056;6160;3;30-09-16 08:50;06-09-16 08:50;NULL;NULL
4369;5;6155;1;15-09-16 08:58;06-09-16 08:58;NULL;15-09-16 17:10
4370;1;6161;3;14-09-16 14:49;06-09-16 14:49;NULL;NULL
4371;1;6162;3;14-09-16 14:50;06-09-16 14:50;NULL;NULL
4372;1;6163;2;14-09-16 15:06;06-09-16 15:06;NULL;NULL
4373;6;6068;3;13-09-16 15:11;06-09-16 15:11;NULL;NULL
4374;1044;6164;5;26-09-16 18:15;06-09-16 18:15;NULL;NULL
4375;5;6165;4;08-09-16 19:52;06-09-16 19:52;NULL;NULL
4376;1045;6166;4;15-09-16 22:41;06-09-16 22:41;NULL;NULL
4377;1044;6149;5;12-09-16 08:12;07-09-16 08:12;NULL;NULL
4378;5;6124;1;22-09-16 08:42;07-09-16 08:42;NULL;22-09-16 16:51
4379;1057;6167;3;15-09-16 08:51;07-09-16 08:51;NULL;NULL
4380;2;6168;5;09-09-16 09:33;07-09-16 09:33;NULL;NULL
4381;2;6096;1;16-09-16 09:39;07-09-16 09:39;NULL;16-09-16 16:44
Nu hardlopen elke 3e dag ca 5 - 10 km ;;;;;;;
4382;5;6169;4;08-09-16 10:25;07-09-16 10:25;NULL;NULL
4383;1;6145;5;14-09-16 11:27;07-09-16 11:27;NULL;07-09-16 11:27
Mail svp even het adres van de locatie in heerlen;;;;;;;
4384;1;6145;5;14-09-16 11:27;07-09-16 11:27;NULL;NULL
Mail svp even het adres van de locatie in heerlen;;;;;;;
4385;1;6145;5;14-09-16 11:27;07-09-16 11:27;10-09-16 20:41;NULL
Mail svp even het adres van de locatie in heerlen;;;;;;;
4386;1045;6170;4;15-09-16 13:04;07-09-16 13:04;NULL;NULL
4387;1045;6170;1;15-09-16 13:04;07-09-16 13:04;10-09-16 19:46;NULL
4388;2;6104;3;09-09-16 13:29;07-09-16 13:29;NULL;NULL
4389;5;6171;4;22-09-16 13:35;07-09-16 13:35;NULL;NULL
4390;5;6172;4;22-09-16 13:40;07-09-16 13:40;NULL;NULL
4391;5;6173;3;08-09-16 13:43;07-09-16 13:43;NULL;NULL
4392;1044;6174;4;03-10-16 16:15;07-09-16 16:15;NULL;NULL
4393;1044;6102;1;26-09-16 16:39;07-09-16 16:39;NULL;26-09-16 15:36
4394;2;6175;1;09-09-16 08:25;08-09-16 08:25;NULL;08-09-16 18:44
4395;1;6176;5;21-09-16 16:10;08-09-16 16:10;NULL;NULL
4396;2;6177;5;09-09-16 17:49;08-09-16 17:49;NULL;NULL
4397;1044;6178;3;03-10-16 18:25;08-09-16 18:25;NULL;NULL
4398;1;6175;3;05-10-16 18:44;08-09-16 18:44;NULL;NULL
4399;2;6179;5;09-09-16 18:54;08-09-16 18:54;NULL;NULL
4400;3;6180;5;12-09-16 19:25;08-09-16 19:25;NULL;NULL
4401;7;6181;3;09-09-16 17:29;09-09-16 17:29;NULL;NULL
4402;1055;6182;4;04-10-16 07:55;10-09-16 07:55;NULL;NULL
4403;6;6183;4;20-09-16 11:32;10-09-16 11:32;NULL;NULL
4404;1055;2178;4;13-09-16 13:06;10-09-16 13:06;NULL;NULL
4405;1056;6184;1;16-09-16 14:02;10-09-16 14:02;NULL;16-09-16 18:51
4406;5;6185;5;15-09-16 12:04;11-09-16 12:04;NULL;NULL
4407;1;6186;1;14-09-16 16:53;11-09-16 16:53;NULL;12-09-16 21:58
4408;3;6187;4;26-09-16 19:21;11-09-16 19:21;NULL;NULL
4409;1044;6188;4;12-09-16 23:21;11-09-16 23:21;NULL;NULL
4410;1044;6189;4;12-09-16 07:03;12-09-16 07:03;NULL;NULL
4411;1045;6190;3;29-09-16 08:39;12-09-16 08:39;NULL;NULL
4412;1045;6191;3;29-09-16 08:41;12-09-16 08:41;NULL;NULL
4413;6;6071;1;20-09-16 13:11;12-09-16 13:11;NULL;20-09-16 12:09
4414;3;6193;1;19-09-16 21:04;12-09-16 21:04;NULL;19-09-16 15:12
4415;1;6194;3;21-09-16 21:28;12-09-16 21:28;NULL;NULL
4416;2;6186;4;07-10-16 21:58;12-09-16 21:58;NULL;NULL
4417;1055;6195;5;20-09-16 07:50;13-09-16 07:50;NULL;NULL
4418;1045;6196;3;15-09-16 11:43;13-09-16 11:43;NULL;NULL
4419;1045;6197;5;22-09-16 12:04;13-09-16 12:04;NULL;NULL
4420;1044;6198;1;19-09-16 12:19;13-09-16 12:19;NULL;19-09-16 08:56
4421;1045;6199;1;22-09-16 12:54;13-09-16 12:54;NULL;22-09-16 12:03
4425;3;6200;3;19-09-16 15:12;13-09-16 15:12;NULL;NULL
4427;1045;6201;3;15-09-16 18:55;13-09-16 18:55;NULL;NULL
4428;1045;6202;3;15-09-16 18:59;13-09-16 18:59;NULL;NULL
4429;1055;6203;4;11-10-16 09:34;14-09-16 09:34;NULL;NULL
4430;6;6204;5;20-09-16 10:01;14-09-16 10:01;NULL;NULL
4431;7;6134;1;30-09-16 10:03;14-09-16 10:03;NULL;30-09-16 16:25
4432;3;6205;5;03-10-16 20:07;14-09-16 20:07;NULL;02-10-16 14:49
4433;1;6109;4;12-10-16 07:00;15-09-16 07:00;NULL;NULL
4434;7;6141;5;30-09-16 08:44;15-09-16 08:44;NULL;NULL
4435;3;6155;3;19-09-16 17:10;15-09-16 17:10;NULL;NULL
4436;1055;6206;4;27-09-16 17:22;15-09-16 17:22;NULL;NULL
4437;3;6080;5;26-09-16 18:25;15-09-16 18:25;NULL;NULL
Ik ben trouwens man....;;;;;;;
4438;1056;6207;1;16-09-16 05:29;16-09-16 05:29;NULL;16-09-16 05:35
4439;1055;6207;3;20-09-16 05:35;16-09-16 05:35;NULL;NULL
4442;1056;6208;5;16-09-16 14:18;16-09-16 14:18;NULL;NULL
4445;6;6096;2;27-09-16 16:44;16-09-16 16:44;NULL;NULL
4446;1056;6184;4;23-09-16 18:51;16-09-16 18:51;NULL;NULL
4447;3;6209;1;26-09-16 06:26;18-09-16 06:26;NULL;26-09-16 11:30
4448;5;6210;4;22-09-16 07:18;18-09-16 07:18;NULL;NULL
4449;5;6211;4;22-09-16 07:20;18-09-16 07:20;NULL;NULL
4450;3;6212;5;19-09-16 07:33;18-09-16 07:33;NULL;NULL
4451;1045;6198;4;22-09-16 08:56;19-09-16 08:56;NULL;NULL
4452;1044;4807;1;03-10-16 09:44;19-09-16 09:44;NULL;03-10-16 10:14
4453;3;6214;5;19-09-16 13:55;19-09-16 13:55;NULL;NULL
4454;3;6193;4;26-09-16 15:12;19-09-16 15:12;NULL;NULL
4455;1044;6215;5;19-09-16 15:50;19-09-16 15:50;NULL;NULL
4456;1;6216;4;21-09-16 15:55;19-09-16 15:55;NULL;NULL
4457;2;6217;3;23-09-16 08:38;20-09-16 08:38;NULL;NULL
4458;6;6071;4;20-09-16 12:09;20-09-16 12:09;NULL;NULL
Groet Wendy ;;;;;;;
4459;1045;6218;5;22-09-16 18:51;20-09-16 18:51;NULL;NULL
4460;1044;6219;1;10-10-16 21:36;20-09-16 21:36;NULL;10-10-16 16:57
4461;1045;6220;5;29-09-16 17:01;21-09-16 17:01;NULL;NULL
4462;1044;6221;4;26-09-16 23:07;21-09-16 23:07;NULL;NULL
4463;1045;6199;1;13-10-16 12:03;22-09-16 12:03;NULL;24-09-16 11:26
ben overigens een man ;-);;;;;;
4464;5;6124;4;13-10-16 16:51;22-09-16 16:51;NULL;NULL
4465;5;6124;1;13-10-16 16:51;22-09-16 16:51;13-10-16 09:38;NULL
4466;1044;6223;4;26-09-16 08:24;23-09-16 08:24;NULL;NULL
4467;1044;6224;4;26-09-16 08:52;23-09-16 08:52;NULL;NULL
4468;5;6225;2;29-09-16 12:23;23-09-16 12:23;NULL;NULL
4469;5;6226;3;29-09-16 12:26;23-09-16 12:26;NULL;NULL
4470;1056;6227;3;23-09-16 13:44;23-09-16 13:44;NULL;NULL
4471;1044;6228;4;10-10-16 14:34;23-09-16 14:34;NULL;NULL
4472;1;1131;5;28-09-16 17:44;23-09-16 17:44;NULL;NULL
4473;5;6229;2;29-09-16 20:14;23-09-16 20:14;NULL;NULL
4474;1045;6230;2;29-09-16 21:09;23-09-16 21:09;NULL;09-10-16 15:11
4475;1045;6199;1;29-09-16 11:26;24-09-16 11:26;NULL;29-09-16 13:57
ben overigens een man ;-);;;;;;
4476;1045;6231;5;29-09-16 15:32;25-09-16 15:32;NULL;NULL
4477;1055;6232;4;11-10-16 16:11;25-09-16 16:11;NULL;NULL
4478;7;6233;5;30-09-16 18:05;25-09-16 18:05;06-10-16 10:41;NULL
4479;7;6233;5;30-09-16 18:05;25-09-16 18:05;NULL;NULL
4480;1045;6151;4;20-10-16 08:42;26-09-16 08:42;NULL;NULL
Zodra ik meer weet maak ik een nieuw afspraak..;;;;;;;
4481;3;4641;1;03-10-16 08:55;26-09-16 08:55;NULL;03-10-16 08:33
4482;3;6209;1;03-10-16 11:30;26-09-16 11:30;NULL;03-10-16 15:30
4483;1044;6102;1;03-10-16 15:36;26-09-16 15:36;NULL;03-10-16 06:32
4484;7;6234;3;07-10-16 18:40;26-09-16 18:40;NULL;NULL
4485;1055;6235;4;04-10-16 06:21;27-09-16 06:21;NULL;NULL
4486;3;6237;4;03-10-16 11:25;27-09-16 11:25;NULL;NULL
4487;6;6238;3;27-09-16 18:21;27-09-16 18:21;NULL;NULL
4488;2;6239;5;30-09-16 12:26;28-09-16 12:26;NULL;NULL
4489;6;6240;3;04-10-16 19:22;28-09-16 19:22;NULL;NULL
4490;6;6240;1;04-10-16 19:22;28-09-16 19:22;04-10-16 09:47;NULL
4491;1056;6241;4;07-10-16 19:54;28-09-16 19:54;NULL;NULL
4492;1056;6241;4;30-09-16 19:55;28-09-16 19:55;NULL;NULL
7 oktober komt te vervallen. Is ook een aanmelding actief;;;;;;;
4493;7;6242;5;30-09-16 06:03;29-09-16 06:03;NULL;NULL
4494;6;6243;5;11-10-16 11:52;29-09-16 11:52;NULL;NULL
4495;1055;6244;4;25-10-16 12:04;29-09-16 12:04;NULL;NULL
4496;1045;6199;1;20-10-16 13:57;29-09-16 13:57;NULL;29-09-16 13:58
ben overigens een man ;-);;;;;;
4497;1045;6199;1;13-10-16 13:58;29-09-16 13:58;NULL;13-10-16 08:37
ben overigens een man ;-);;;;;;
4498;1044;6245;4;03-10-16 00:09;30-09-16 00:09;NULL;NULL
4499;5;6246;5;06-10-16 09:07;30-09-16 09:07;NULL;NULL
4500;7;6247;4;07-10-16 11:53;30-09-16 11:53;NULL;NULL
4501;2;6248;4;21-10-16 15:03;30-09-16 15:03;NULL;NULL
4502;7;6134;4;07-10-16 16:25;30-09-16 16:25;NULL;NULL
4503;5;6249;2;13-10-16 09:03;01-10-16 09:03;NULL;16-10-16 22:23
4504;3;6205;5;10-10-16 14:49;02-10-16 14:49;NULL;05-10-16 19:26
4505;3;6250;1;10-10-16 22:52;02-10-16 22:52;NULL;10-10-16 12:23
4506;1044;6102;1;10-10-16 06:32;03-10-16 06:32;NULL;10-10-16 05:26
4507;1058;4641;1;27-12-16 08:33;03-10-16 08:33;13-10-16 09:39;NULL
4508;1044;4807;1;24-10-16 10:14;03-10-16 10:14;NULL;24-10-16 13:13
4510;3;6209;4;10-10-16 15:30;03-10-16 15:30;NULL;NULL
4511;1056;6251;4;07-10-16 18:07;03-10-16 18:07;NULL;NULL
4512;7;6252;1;07-10-16 18:14;03-10-16 18:14;NULL;07-10-16 16:40
4513;2;6253;1;07-10-16 19:51;03-10-16 19:51;NULL;07-10-16 16:45
4514;1056;6254;1;14-10-16 07:49;04-10-16 07:49;NULL;08-10-16 20:25
4515;5;6255;4;06-10-16 08:36;04-10-16 08:36;NULL;NULL
4516;2;6256;4;14-10-16 09:53;04-10-16 09:53;NULL;NULL
4517;1044;6257;4;10-10-16 10:56;04-10-16 10:56;NULL;NULL
4518;1;6258;4;12-10-16 12:37;04-10-16 12:37;NULL;NULL
4519;1;6259;2;12-10-16 12:37;04-10-16 12:37;NULL;NULL
4520;1045;6260;5;13-10-16 12:40;04-10-16 12:40;NULL;09-10-16 09:52
4521;1044;6261;4;10-10-16 16:50;04-10-16 16:50;11-10-16 20:42;NULL
4522;1044;6261;1;10-10-16 16:50;04-10-16 16:50;NULL;10-10-16 12:50
4523;1045;6262;5;06-10-16 17:29;04-10-16 17:29;NULL;NULL
4524;2;6263;1;07-10-16 19:26;04-10-16 19:26;NULL;07-10-16 16:45
4525;1044;6264;5;10-10-16 21:13;04-10-16 21:13;NULL;06-10-16 07:16
4526;1045;6265;5;06-10-16 07:40;05-10-16 07:40;NULL;NULL
4527;1044;6266;5;17-10-16 09:52;05-10-16 09:52;NULL;NULL
4528;1;6035;3;05-10-16 13:19;05-10-16 13:19;NULL;NULL
4529;5;6267;4;06-10-16 13:35;05-10-16 13:35;NULL;NULL
4530;6;6268;5;11-10-16 14:09;05-10-16 14:09;NULL;NULL
4531;1045;6269;5;27-10-16 16:08;05-10-16 16:08;NULL;11-10-16 06:20
4532;5;6205;5;13-10-16 19:26;05-10-16 19:26;NULL;NULL
4533;5;6270;5;13-10-16 19:27;05-10-16 19:27;NULL;NULL
4534;5;6271;4;13-10-16 05:53;06-10-16 05:53;NULL;NULL
4535;1045;6264;5;13-10-16 07:16;06-10-16 07:16;NULL;11-10-16 09:56
4536;1044;6272;4;10-10-16 15:20;06-10-16 15:20;NULL;NULL
4537;5;6273;4;20-10-16 19:25;06-10-16 19:25;NULL;NULL
4538;7;6247;1;14-10-16 13:41;07-10-16 13:41;NULL;14-10-16 09:57
ik had vanavond een proefles;;;;;;;
maar gaat niet door ziek;gr kenneth;;;;;;
4539;1;6274;4;12-10-16 15:55;07-10-16 15:55;NULL;NULL
4540;6;6252;1;11-10-16 16:40;07-10-16 16:40;NULL;11-10-16 14:40
4541;2;6263;4;21-10-16 16:45;07-10-16 16:45;NULL;NULL
4542;2;6253;4;21-10-16 16:45;07-10-16 16:45;NULL;NULL
4543;1045;6275;4;20-10-16 19:22;08-10-16 19:22;NULL;NULL
4544;1045;6275;1;20-10-16 19:22;08-10-16 19:22;19-10-16 21:41;20-10-16 15:11
4545;1056;6254;1;21-10-16 20:25;08-10-16 20:25;NULL;08-10-16 20:26
4546;1056;6254;1;21-10-16 20:26;08-10-16 20:26;NULL;08-10-16 20:26
4547;1056;6254;4;21-10-16 20:26;08-10-16 20:26;NULL;NULL
4548;1044;6260;5;17-10-16 09:52;09-10-16 09:52;NULL;NULL
4549;1045;6276;5;13-10-16 11:21;09-10-16 11:21;NULL;NULL
4550;1045;6230;4;03-11-16 15:11;09-10-16 15:11;NULL;NULL
4551;3;4962;4;17-10-16 15:21;09-10-16 15:21;NULL;NULL
4552;6;6277;4;18-10-16 18:19;09-10-16 18:19;NULL;NULL
4553;1045;6102;1;20-10-16 05:26;10-10-16 05:26;NULL;20-10-16 11:18
4554;1057;6278;1;27-10-16 08:21;10-10-16 08:21;NULL;27-10-16 12:14
4555;3;6250;1;17-10-16 12:23;10-10-16 12:23;NULL;16-10-16 21:22
4556;1044;6261;4;10-10-16 12:50;10-10-16 12:50;NULL;NULL
4557;1060;6273;4;15-12-16 16:05;10-10-16 16:05;NULL;NULL
4558;1044;6219;4;17-10-16 16:57;10-10-16 16:57;NULL;NULL
4559;1044;6279;5;10-10-16 17:13;10-10-16 17:13;NULL;NULL
4560;1060;6280;4;01-12-16 17:33;10-10-16 17:33;NULL;NULL
4561;5;6281;1;03-11-16 17:53;10-10-16 17:53;NULL;03-11-16 11:02
4562;1058;6282;4;06-12-16 19:22;10-10-16 19:22;NULL;NULL
4563;1058;6283;1;06-12-16 20:59;10-10-16 20:59;NULL;08-11-16 10:42
4564;1045;6269;5;13-10-16 06:20;11-10-16 06:20;NULL;NULL
4565;1060;6284;4;01-12-16 07:37;11-10-16 07:37;NULL;NULL
4566;5;4962;1;20-10-16 07:54;11-10-16 07:54;NULL;17-10-16 05:18
4567;1045;6264;5;20-10-16 09:56;11-10-16 09:56;NULL;NULL
4568;1058;6286;4;06-12-16 14:09;11-10-16 14:09;NULL;NULL
4569;6;6252;4;25-10-16 14:40;11-10-16 14:40;NULL;NULL
4570;5;6287;5;13-10-16 17:45;11-10-16 17:45;13-10-16 09:38;NULL
4571;5;6287;5;13-10-16 17:48;11-10-16 17:48;NULL;11-10-16 17:55
4572;5;6288;5;13-10-16 17:54;11-10-16 17:54;NULL;NULL
4573;5;6287;5;13-10-16 17:55;11-10-16 17:55;NULL;NULL
4574;1058;6289;4;06-12-16 07:41;12-10-16 07:41;NULL;NULL
4575;7;6290;2;14-10-16 12:29;12-10-16 12:29;NULL;NULL
4576;1057;6291;5;13-10-16 13:26;12-10-16 13:26;NULL;NULL
4577;7;6292;4;14-10-16 18:48;12-10-16 18:48;NULL;NULL
4578;1045;6293;5;20-10-16 21:16;12-10-16 21:16;NULL;NULL
4579;1045;6199;1;27-10-16 08:37;13-10-16 08:37;NULL;27-10-16 15:19
ben overigens een man ;-);;;;;;
4580;1045;6295;1;13-10-16 19:40;13-10-16 19:40;NULL;13-10-16 19:47
4581;1045;6295;1;13-10-16 19:47;13-10-16 19:47;NULL;13-10-16 19:47
4582;1045;6295;4;13-10-16 19:47;13-10-16 19:47;NULL;NULL
4583;7;6247;1;21-10-16 09:57;14-10-16 09:57;NULL;14-10-16 11:04
ik had vanavond een proefles;;;;;;;
maar ik ben nog niet beter en voel me nog ziek gr kenneth;;;;;;;
4584;7;6247;1;21-10-16 09:57;14-10-16 09:57;19-10-16 21:41;NULL
ik had vanavond een proefles;;;;;;;
maar ik ben nog niet beter en voel me nog ziek gr kenneth;;;;;;;
4585;7;6247;4;21-10-16 11:04;14-10-16 11:04;NULL;NULL
sorry dat ik moet annuleren;;;;;;;
maar ik ben nog niet helemaal beter;;;;;;;
Groetjes kenneth;;;;;;;
4586;5;6296;5;20-10-16 11:25;14-10-16 11:25;NULL;NULL
4587;1045;6297;1;20-10-16 15:09;14-10-16 15:09;NULL;20-10-16 10:56
4588;2;6298;2;21-10-16 07:51;15-10-16 07:51;NULL;NULL
4589;1060;6299;4;08-12-16 12:14;15-10-16 12:14;NULL;NULL
4590;1058;6300;4;06-12-16 17:40;15-10-16 17:40;NULL;NULL
Alleen fitness 😆;;;;;;;
4591;1058;6300;1;06-12-16 17:40;15-10-16 17:40;19-10-16 21:40;NULL
Alleen fitness 😆;;;;;;;
4592;1060;6301;4;01-12-16 08:55;16-10-16 08:55;NULL;NULL
4593;2;6302;5;21-10-16 17:28;16-10-16 17:28;NULL;17-10-16 16:52
4594;1044;6303;1;24-10-16 18:42;16-10-16 18:42;19-10-16 21:40;NULL
4595;1044;6303;1;24-10-16 18:42;16-10-16 18:42;NULL;22-10-16 19:55
4596;1044;6304;3;17-10-16 19:23;16-10-16 19:23;NULL;NULL
4597;1044;6305;3;17-10-16 19:24;16-10-16 19:24;NULL;NULL
4598;1045;6306;2;20-10-16 19:56;16-10-16 19:56;NULL;NULL
4599;5;6250;1;20-10-16 21:22;16-10-16 21:22;NULL;20-10-16 13:39
4600;1045;6306;4;20-10-16 21:36;16-10-16 21:36;NULL;NULL
4601;3;6249;1;31-10-16 22:23;16-10-16 22:23;NULL;31-10-16 18:24
4602;3;4962;1;24-10-16 05:18;17-10-16 05:18;NULL;24-10-16 08:41
4603;3;6307;1;17-10-16 10:24;17-10-16 10:24;NULL;17-10-16 18:12
Ik probeer er vanavond bij te zijn; maar weet nog niet 100% zeker of het lukt.;;;;;;
4604;1057;6308;3;20-10-16 15:05;17-10-16 15:05;NULL;NULL
  ;;;;;;;
4605;1044;6309;1;31-10-16 15:49;17-10-16 15:49;NULL;17-10-16 15:55
4606;1045;6309;3;03-11-16 15:55;17-10-16 15:55;NULL;NULL
4607;1;6302;5;26-10-16 16:52;17-10-16 16:52;NULL;26-10-16 15:29
4608;1044;6310;5;24-10-16 18:03;17-10-16 18:03;NULL;NULL
4609;5;6307;3;20-10-16 18:12;17-10-16 18:12;NULL;NULL
4610;6;6311;5;01-11-16 18:46;17-10-16 18:46;NULL;NULL
4611;1;6312;4;19-10-16 19:03;17-10-16 19:03;NULL;NULL
4612;1;6312;1;19-10-16 19:03;17-10-16 19:03;NULL;19-10-16 16:00
4613;1044;6260;5;24-10-16 20:28;17-10-16 20:28;NULL;NULL
4614;1044;6260;5;24-10-16 20:32;17-10-16 20:32;22-10-16 10:17;NULL
4615;2;6313;4;21-10-16 21:01;17-10-16 21:01;NULL;NULL
  ;;;;;;;
4616;1045;6314;3;20-10-16 22:22;17-10-16 22:22;NULL;NULL
4617;1;6315;1;19-10-16 10:12;18-10-16 10:12;NULL;19-10-16 09:21
4618;1;6315;1;19-10-16 09:21;19-10-16 09:21;NULL;19-10-16 09:21
4619;1;6315;4;19-10-16 09:21;19-10-16 09:21;NULL;NULL
4620;5;6316;1;27-10-16 10:02;19-10-16 10:02;NULL;27-10-16 18:06
4621;6;6317;4;25-10-16 12:17;19-10-16 12:17;NULL;NULL
4622;1;6318;4;02-11-16 14:02;19-10-16 14:02;NULL;NULL
4623;2;6312;4;21-10-16 16:00;19-10-16 16:00;NULL;NULL
4624;7;6319;1;21-10-16 18:54;19-10-16 18:54;NULL;21-10-16 10:15
Recent echter een herseninfarct gehad;;;;;;;
4625;1045;6297;2;27-10-16 10:56;20-10-16 10:56;NULL;NULL
4626;1045;6102;1;27-10-16 11:18;20-10-16 11:18;NULL;27-10-16 07:42
